Area,Habitaciones,Precio
218,4,1510304
157,2,587808
38,4,311144
490,5,3211950
81,7,1330182
270,3,1270080
485,1,1106285
103,7,1584758
138,5,597540
461,2,2100316
454,7,2485196
285,7,4480770
199,3,1425636
589,6,6216306
479,1,856452
149,6,1138062
407,4,1406592
376,1,368856
379,1,919833
396,7,1871100
576,1,1199808
426,6,2205828
191,3,1403277
495,4,3785760
593,1,1047831
117,3,758511
533,2,961532
196,2,434728
525,6,1845900
521,4,2217376
561,7,9134202
303,2,1056864
453,7,4689909
160,1,257120
472,4,1529280
539,7,2203432
430,1,253270
515,2,1885930
270,4,733320
385,3,1310925
428,7,3739008
97,1,106409
353,4,971456
573,7,9281454
235,4,1206020
252,7,2827692
560,4,4793600
204,5,703800
384,5,4243200
352,3,1620960
79,7,1072820
527,3,1914591
224,6,1267392
496,6,5306208
175,5,1693125
306,2,1115064
559,3,3536793
299,1,420095
254,4,1846072
585,6,3162510
296,2,831760
188,6,779448
47,2,109698
96,4,715008
147,1,326928
246,3,1306260
38,6,458052
166,1,203848
267,1,489945
310,2,1151340
480,6,5667840
466,7,7724416
540,1,761940
582,6,8213184
267,7,2173647
192,2,771072
213,2,869892
286,1,239668
306,6,4367844
369,3,2278206
274,2,457032
446,6,3334296
124,2,130696
40,5,335000
415,6,3503430
527,3,2706672
78,3,236340
54,5,415800
138,7,1438374
241,4,1852808
178,1,206836
349,2,1269662
172,1,399040
330,5,1092300
328,4,2473120
495,7,5783085
53,7,420714
234,7,2145780
142,2,416060
436,3,3018864
202,7,1282498
242,3,1731510
550,6,7243500
98,2,417284
261,7,3960936
188,5,1895040
100,3,549300
427,1,554673
577,3,3493158
439,4,3478636
529,5,5152460
499,6,1892208
512,3,2906112
84,6,1134000
552,1,623208
162,2,540756
72,6,504144
163,5,772620
484,2,1635920
512,1,1248256
65,1,121355
318,3,778464
456,5,4639800
203,4,1460788
444,6,3220776
130,1,210210
356,2,790320
562,6,5466012
576,7,6374592
136,1,226168
306,7,1711458
545,3,1278570
77,4,588896
335,3,1804980
550,1,806300
317,6,2006610
95,1,233320
164,4,587120
185,4,1482220
568,3,2736624
287,4,1660008
328,5,2617440
85,6,358530
523,1,334197
141,1,250698
162,3,680886
599,4,4166644
454,2,524824
590,5,6265800
498,2,1577664
417,6,4866390
210,3,527310
350,4,1180200
137,3,677328
345,3,2252160
392,3,2616600
512,7,5125120
377,7,3660293
405,1,253530
512,5,4459520
592,2,2526656
154,2,430276
166,3,1213128
406,7,5740840
448,6,5327616
235,7,3007060
153,2,721854
208,7,1817088
219,7,2028159
203,6,2734410
457,5,5420020
85,6,573750
225,7,2214450
359,6,3276234
373,4,3573340
185,1,248825
470,2,1690120
165,7,2720025
427,7,1566236
405,6,2894130
559,7,9535981
267,5,914475
485,6,4941180
241,1,551167
595,7,2782220
258,6,3523248
368,7,3220000
498,1,935244
480,6,6215040
178,3,619974
548,3,2901660
320,7,3015040
578,2,2113168
318,6,1682856
52,4,469040
203,6,772212
413,3,1186962
408,4,2962080
307,5,841180
421,5,4058440
207,5,826965
130,4,627640
337,1,768023
330,3,1076130
537,6,3847068
36,3,190080
239,1,446930
569,5,4318710
225,7,2293200
415,3,2709120
514,6,6797136
105,7,560805
74,5,484700
332,5,3079300
486,4,4578120
402,4,2606568
164,5,611720
172,4,370144
487,6,6463464
452,7,3898048
333,6,2357640
206,5,1757180
383,6,2252040
235,1,542380
328,4,3276064
220,7,839300
238,7,3946754
220,3,1097580
420,5,4349100
174,3,1045044
329,6,1948338
369,7,3016944
265,7,2979130
190,3,939360
153,2,187578
538,3,1296042
104,1,118872
59,6,207090
566,7,9750482
194,6,1502724
298,6,3500904
226,2,957788
214,2,389908
455,6,4627350
398,3,2059650
225,4,1862100
457,3,2486994
575,1,394450
109,5,443085
451,5,2471480
206,3,367092
599,6,7080180
288,6,4104000
331,7,3779027
474,2,2254344
522,7,2382408
453,4,1995012
563,5,7000905
461,6,4688370
220,2,397760
111,4,609612
414,1,1033344
590,5,2793650
532,5,3197320
484,5,5599880
171,7,721791
547,2,945216
559,3,2423265
287,3,1171821
489,3,2556981
160,3,411360
470,5,4267600
534,2,2339988
575,4,3735200
77,3,141372
399,6,1951110
59,6,773490
38,3,217740
290,4,836360
398,2,1623044
138,4,974832
547,5,4570185
132,5,1420320
442,3,896376
474,6,2664828
490,5,2729300
123,3,819918
596,3,4464636
383,5,4050225
309,5,2098110
434,7,6905374
259,1,470344
43,6,218526
79,5,810540
569,3,1809420
473,5,1345685
135,4,1188000
354,2,1166076
244,7,2222108
227,2,766352
574,3,2808582
121,3,720918
148,1,295704
96,7,1378944
298,1,700300
110,4,754160
167,3,415329
544,6,1994304
164,2,721272
495,7,1916145
296,6,1543344
575,2,1752600
257,2,688246
98,1,107408
496,2,1777664
482,2,2319384
428,2,1687176
479,1,1091162
385,6,4402860
103,3,642102
117,3,296595
70,4,349160
38,4,257336
336,7,2062704
415,2,1564550
566,6,6272412
41,5,292125
507,1,1264458
307,1,635490
292,6,2181240
63,3,443772
113,3,393579
167,6,1411818
333,3,1154844
359,2,1166032
465,1,893730
490,3,3075240
436,5,2496100
202,5,536310
364,6,1432704
238,6,829668
75,2,174750
63,5,721350
339,2,1386510
99,4,714384
441,7,2710386
365,5,2122475
442,7,5897164
469,7,2764286
388,5,1668400
366,2,1689456
371,3,2375142
109,5,432185
396,7,3179484
244,5,779580
87,2,186528
425,7,6336750
453,4,1087200
264,7,3642408
421,2,553194
397,1,408116
523,3,946107
115,4,483460
83,1,121429
41,7,150101
394,3,1355754
378,3,726894
250,7,2063250
169,6,917670
46,5,529000
392,6,3139920
564,2,1382928
264,1,348744
230,2,472420
590,4,4396680
168,3,741888
171,5,541215
258,5,2656110
74,5,735190
543,2,2095980
330,4,3086160
49,4,318108
537,3,2774142
408,2,548352
189,1,289926
127,7,2010918
550,6,3253800
410,4,2104120
153,1,370260
158,4,1057336
82,3,340218
379,3,1174521
567,7,3603852
530,3,1046220
531,7,2267370
57,5,639540
252,5,957600
542,4,2243880
401,7,3430154
57,5,669465
368,4,736000
105,2,172200
70,1,97160
106,2,283020
594,3,2722896
52,4,236912
324,6,2824632
331,1,549129
112,6,1263360
597,5,4510335
400,7,3371200
248,3,1173288
301,3,903903
527,7,2191266
51,7,270963
360,6,4406400
488,2,1994944
184,3,1054872
576,1,1181952
130,7,1316770
526,3,2767812
136,4,318784
59,3,113988
376,3,2794056
398,5,1303450
71,4,564308
281,6,2672310
151,6,1544730
86,6,270900
450,6,3339900
126,2,623448
468,5,3577860
81,6,524394
39,7,469014
87,7,453096
83,4,405372
366,5,2841990
431,3,3153627
569,2,1676274
358,3,1340352
444,1,685536
97,2,448140
295,5,2930825
304,4,3016896
136,1,204952
451,6,4462194
352,6,1440384
216,7,2192400
312,5,1847040
114,4,248976
567,1,328293
278,3,895716
441,4,1211868
199,5,1622845
85,4,732020
176,7,2181872
387,6,4836726
335,6,4317480
218,1,511210
387,1,616104
53,3,172674
102,7,1435140
444,1,934176
496,2,1557440
373,2,579642
599,4,5541948
212,7,3138660
562,5,4799480
137,4,275096
558,1,1384398
347,7,5739727
271,6,2765826
511,1,1266769
489,7,5165307
444,4,1807968
266,6,1516200
105,6,711900
173,6,1746954
157,2,400350
546,1,856674
186,4,844440
366,3,1577826
123,2,353256
66,3,161964
99,5,1207800
348,4,1982208
285,2,1155390
362,4,3029216
477,1,745551
356,6,5154168
327,2,494424
162,2,626616
557,1,535834
497,5,3573430
404,3,1151400
350,1,785050
308,4,2319856
389,7,2861873
286,1,331760
497,4,3180800
163,2,254932
175,2,460600
81,6,584658
484,6,4768368
595,1,1452395
183,2,529968
402,5,3029070
282,5,3482700
419,4,3563176
41,1,44239
433,1,926187
546,2,2282280
510,6,3990240
45,3,196425
66,2,145200
237,3,651276
443,2,1502656
174,4,1452552
398,1,598592
164,6,1831224
38,5,402800
163,7,2328781
419,7,1525160
373,4,1241344
552,4,4144416
183,1,362157
323,5,1587545
53,7,385098
486,5,4359420
33,6,355806
239,2,780574
157,1,94828
591,1,1026567
445,2,1128520
221,5,1822145
191,7,3040338
83,4,764596
81,4,809028
112,3,378336
36,7,179424
273,6,2709252
393,5,2302980
149,7,2308159
317,7,4222757
268,5,2485700
461,1,408446
203,5,1370250
84,6,727272
397,1,552227
307,4,887844
230,6,1760880
174,4,451008
461,3,2735574
428,1,795224
521,3,1061277
228,4,1981776
299,6,2332200
311,2,1176824
57,6,827298
565,7,4014325
258,5,837210
272,3,1895568
51,7,687225
253,3,440979
408,7,4732392
304,3,1064304
516,4,5069184
579,7,9171939
447,7,4587114
69,4,637560
598,3,2970864
599,3,2891373
373,1,811275
559,5,6766695
477,6,2524284
40,1,97120
382,6,3018564
105,1,84210
367,7,6047426
387,4,1286388
296,2,320272
113,6,1571604
384,1,355584
199,1,330937
135,3,469395
518,4,1823360
296,7,3445736
252,6,2469096
567,5,6639570
406,6,5232528
289,3,686664
487,5,2405780
539,3,3208128
90,2,131400
302,7,1782102
170,5,703800
86,6,1207440
376,3,781704
361,7,4396980
588,2,2080344
350,1,414400
257,3,1646085
463,2,1776994
148,6,1688976
535,7,9321305
85,2,99110
63,2,109116
553,3,2111907
182,2,500864
102,7,1240218
229,4,795088
535,6,3948300
382,2,1642600
434,4,1643992
102,5,1251540
507,1,1131624
232,2,691360
344,4,1322336
182,2,860860
562,4,4028416
589,4,3218296
389,5,4368470
82,3,203442
345,4,1355160
445,2,875760
39,4,239148
316,7,2402232
62,2,87296
358,5,3239900
278,1,497064
453,4,3910296
104,2,377312
418,1,949696
387,1,722142
196,7,3117184
98,7,1585346
576,7,2701440
541,2,734678
163,7,1466185
244,3,1297104
64,2,229760
314,6,2543400
298,4,2329168
414,7,6456744
544,6,6583488
62,3,449934
292,6,2901312
211,4,486988
443,4,1057884
455,7,6182085
313,5,3619845
120,3,812160
369,7,5478543
60,5,706800
458,6,2786472
148,2,445776
594,2,1969704
249,3,1480554
40,4,311360
320,7,5100480
75,4,473400
590,7,7268800
213,1,379353
425,1,992375
521,6,4535826
258,5,1131330
415,2,625820
276,5,1200600
186,6,1056852
585,3,2313090
230,1,497720
278,5,1491470
379,1,622697
206,3,319506
566,5,5804330
595,3,3225495
82,7,443128
227,3,1329993
297,6,3560436
521,7,5018272
139,1,124266
443,2,629060
599,5,4432600
333,7,3834495
406,1,836766
535,1,273385
140,4,323120
94,2,98136
96,4,612480
454,6,2685864
166,3,772398
240,5,1146000
137,2,542246
369,5,3422475
97,3,350073
381,3,1429893
144,2,174240
444,1,868020
406,7,2992626
422,1,1029258
420,1,498960
33,7,342804
103,7,1102409
195,3,458055
260,6,3656640
179,3,873162
330,5,3496350
358,2,608600
49,7,440412
578,6,3339684
362,2,1625380
458,3,1702386
295,3,1688580
357,6,3007368
123,4,369984
44,2,194656
543,4,5171532
126,6,397656
293,4,2039280
417,2,1501200
66,1,43692
494,4,3513328
540,1,626940
162,7,2611602
76,2,188480
198,4,1117512
378,2,1512000
325,1,732550
253,1,283613
214,3,341544
306,1,408204
82,3,267402
254,7,1379728
106,1,124550
243,5,795825
218,7,1240638
518,3,3238536
265,7,3891790
411,6,4951728
494,3,2144454
360,1,688320
543,4,4828356
580,4,5347600
488,2,763232
524,6,3706776
193,6,1186950
263,7,4295053
385,1,549780
88,3,229152
193,1,390825
77,5,946330
523,3,3304314
504,1,368928
132,2,544104
253,3,627693
464,6,1606368
546,3,1502046
369,5,3985200
222,6,2456208
191,4,738788
555,2,663780
341,4,1469028
396,2,901296
185,5,2013725
548,3,1412196
68,6,877608
185,4,1337180
547,2,2328032
85,6,422280
289,6,1458294
325,7,2368275
224,4,1022336
106,5,558090
591,4,5472660
59,6,269394
95,7,1256850
226,7,3399718
494,2,595764
416,6,1682304
433,4,3683964
307,2,556898
460,7,5486880
378,4,2227176
312,6,4337424
73,6,984624
150,7,1830150
384,4,961536
338,4,1533168
340,6,4165680
384,3,1543680
385,4,1304380
262,4,1789984
245,5,1286250
43,5,386570
315,7,3378060
367,7,3812396
169,3,1258881
84,3,421848
38,5,113240
236,3,771012
115,1,97635
38,6,270180
345,6,2719980
385,2,1292830
282,5,1046220
142,1,207462
181,4,1752080
258,5,2042070
162,2,710856
141,4,500832
118,3,747294
523,5,6391060
69,4,182160
555,4,4435560
580,2,2098440
42,6,586152
73,5,373030
356,4,2816672
318,2,318636
367,6,3373464
540,5,4090500
226,6,3140496
201,1,321801
359,3,1829823
275,5,2924625
64,4,175616
505,4,1304920
93,6,605430
96,3,495648
533,5,6057545
32,4,287744
121,2,214896
151,3,852546
549,5,5473530
309,6,4049136
349,7,4944632
426,3,1284390
394,1,552388
240,4,1813440
195,2,671190
211,5,543325
249,6,1517904
524,1,941104
392,5,3224200
354,3,2442600
316,2,1129384
430,5,2967000
553,4,1698816
111,5,692640
222,2,661560
298,6,3633216
524,1,461120
473,4,4682700
472,5,2704560
84,3,330372
446,6,5293128
407,5,3449325
92,3,235152
558,5,4073400
498,2,1295796
419,4,2961492
376,6,3918672
478,3,2814942
488,3,841800
537,4,2596932
443,5,3555075
571,7,7942039
478,4,2592672
100,1,216500
505,1,838805
346,6,5163012
540,4,1652400
491,1,729626
598,7,2741830
130,7,686140
368,1,510416
210,4,1954680
543,6,3075552
579,7,7429149
39,5,351780
167,3,1080657
225,1,402975
277,1,578376
66,1,108042
96,3,465984
243,2,860220
295,5,1064950
544,5,1955680
279,2,825840
146,6,1476936
474,2,1981320
184,1,457240
437,1,294538
214,6,2033856
105,4,538440
79,1,87690
335,1,779210
289,5,1369860
145,2,403390
302,3,1933404
553,5,6212955
575,4,5694800
529,4,1085508
289,3,643314
276,1,348312
378,3,1107918
222,2,972804
112,2,300160
34,3,87618
440,3,3054480
575,2,1100550
402,3,2706264
70,3,345030
44,4,286880
173,6,1500948
215,3,922995
224,4,819840
457,3,1845366
307,6,3779784
304,2,1045152
411,6,5701392
517,4,1623380
425,5,1833875
225,1,237600
563,6,5462226
154,6,630168
487,4,1295420
330,1,765930
201,1,130248
178,2,297972
397,6,2362944
591,1,320913
421,4,3901828
84,3,553896
134,7,762594
183,6,2470500
51,2,234804
258,1,575340
540,6,2741040
437,1,470212
517,3,1496715
89,7,1477133
361,6,1981890
308,3,1954260
169,3,279864
51,7,573699
48,5,516000
42,3,195930
268,6,4013568
449,2,1723262
492,1,463956
564,4,4096896
410,6,2629740
271,5,2475585
487,7,7806610
398,5,3126290
210,5,550200
590,7,10271310
545,4,4370900
576,4,5027328
80,6,891360
244,3,847656
115,6,1440720
150,1,263400
258,1,189372
44,6,431904
547,1,1073214
384,7,1819776
59,6,292758
459,7,6483834
462,1,620004
46,4,398912
485,3,2793600
59,2,271872
391,5,3000925
49,4,409248
85,4,811580
484,6,5520504
360,3,733320
337,2,904508
399,2,987126
523,6,7063638
574,7,7995820
273,1,503139
573,1,550080
302,6,2544048
191,1,163687
297,2,918324
70,7,831040
264,1,247104
559,3,4127097
99,7,1469853
131,1,223093
507,4,4733352
60,6,762120
448,3,1682688
344,6,2394240
572,6,7334184
290,5,1241200
424,4,2835712
357,3,1763937
561,7,5266107
33,7,182259
192,6,2557440
88,7,702856
466,5,4720580
413,6,2430918
112,6,1652448
444,7,4860912
467,6,5632020
210,3,1345680
590,1,883230
100,1,140500
289,4,2238016
363,1,325611
152,1,283328
300,1,433500
196,4,577808
474,2,1174572
58,4,518288
450,1,1050300
116,6,849120
472,1,381848
97,5,927320
387,6,4992300
54,7,232848
384,3,2830464
208,1,151216
493,1,521101
558,4,4899240
515,1,686495
297,4,2465100
370,1,823250
90,1,211950
204,3,1421676
565,5,3390000
444,7,6004656
331,7,3359650
190,1,448780
483,2,1587138
97,6,348036
38,5,378290
204,7,2317644
314,1,525322
534,2,2539704
345,6,2254230
107,6,638790
175,7,2062900
445,5,2821300
471,6,5928948
472,2,538080
227,1,557739
474,6,5326812
379,4,1008140
319,6,1747482
281,7,4457222
435,2,1759140
308,7,5221832
31,4,241428
212,6,1947432
258,3,531738
188,4,1260352
172,4,1623680
464,1,951200
432,7,6577200
421,2,1998908
384,2,797184
213,3,1339344
163,3,968709
274,1,173168
369,1,434313
264,6,3776256
580,1,615960
194,6,1371192
262,7,1219610
486,2,2236572
264,6,3125232
571,3,4088931
491,4,1040920
359,6,2586954
344,1,764024
278,4,1560136
69,4,293388
140,2,349160
380,7,2178540
61,5,367220
376,5,3165920
419,1,454196
106,6,736488
112,6,1188768
97,1,211654
38,4,153064
554,5,4584350
221,2,754052
568,5,2769000
591,7,3892917
378,4,2186352
101,3,312090
558,5,6358410
508,2,1421384
238,4,2345728
252,1,429156
262,7,3682672
318,7,1805286
469,3,3431673
588,1,903756
153,4,1072224
168,5,1548120
143,2,277706
308,6,3579576
548,4,5214768
218,1,428588
217,4,1921752
39,4,107796
571,5,6900535
146,1,284992
447,3,789849
534,2,1078680
391,3,794121
542,5,4723530
327,4,2897220
65,1,155545
542,2,1224920
153,2,331704
240,2,1034400
323,7,4610179
451,7,3115959
316,5,3300620
182,3,620256
178,2,793168
81,7,1085805
326,3,1382892
514,3,2602896
267,5,1058655
572,6,6764472
492,7,7528584
182,2,360724
130,6,573300
252,5,1881180
596,4,4982560
218,5,2467760
161,3,647220
481,1,1066377
95,6,1233480
228,7,1310316
580,4,3215520
411,5,1300815
177,5,1084125
433,2,984642
210,2,304080
413,2,1300950
98,4,324576
329,4,1418648
573,6,8539992
344,3,2469576
538,3,3689604
118,2,358248
343,3,2226756
107,5,998310
91,3,591591
123,2,254118
397,7,4201848
383,2,1646900
338,4,1994200
426,4,1117824
454,6,5491584
516,6,2538720
590,5,3091600
177,7,1398831
104,5,667680
68,2,141984
425,6,4370700
37,1,59903
353,2,432072
97,7,787640
44,5,293040
119,7,966280
32,3,74880
418,1,759088
503,1,536701
173,7,1151661
288,6,1143936
315,5,2976750
521,5,2182990
337,4,2907636
58,3,131718
101,5,275730
297,7,2201661
241,2,417412
140,5,1353800
84,5,704340
175,1,107100
345,1,646185
253,1,579876
289,3,1342983
484,5,4169660
386,6,5525976
581,5,2190370
77,2,353738
546,4,5112744
534,5,1748850
355,3,2218395
399,7,1513806
179,1,338131
258,4,1001040
372,4,3708096
488,7,3238368
557,7,2062571
248,1,468472
43,1,101179
342,4,2358432
85,5,843625
367,1,426454
104,2,408096
561,6,7068600
169,5,1079065
98,3,426888
486,1,728028
32,5,219040
241,1,418376
218,3,909714
96,1,169536
46,2,147660
209,5,657305
594,6,2387880
316,1,686352
511,3,1408827
258,7,3817884
310,4,1256120
261,1,250560
348,6,3434760
35,3,95235
292,6,3269232
373,1,415522
468,4,3429504
438,3,2616174
145,2,514170
442,3,2837640
482,5,1489380
163,5,1796260
102,5,585990
195,2,359580
158,2,757452
49,1,63455
352,4,3217280
487,3,768486
508,2,1808480
580,3,3902820
499,4,3017952
219,2,319740
105,5,1012200
589,1,1463076
311,4,1275100
101,7,1653673
60,7,919800
504,2,1756944
306,4,1405152
447,4,3760164
551,3,3076233
73,1,159578
346,3,667434
159,3,422145
218,7,2510270
587,3,2141376
244,6,1281000
262,5,2245340
334,3,2240472
352,4,1336192
199,3,1001169
237,7,2257899
229,5,1649945
279,5,2647710
178,6,1753656
178,5,655930
432,5,1574640
596,2,2081232
239,7,2588131
190,2,844740
511,3,1299984
536,4,4969792
277,4,1773908
123,1,283392
59,2,232696
113,1,158313
243,6,1781676
560,1,841120
59,7,939988
139,2,482886
448,6,3354624
177,5,610650
312,7,1312584
400,6,5196000
48,7,606480
515,2,651990
523,5,2484250
258,1,592110
501,2,1689372
102,1,175440
364,1,493220
119,3,275247
443,1,845244
543,3,2357163
384,4,3657216
96,7,1344000
584,3,902280
255,1,582165
310,1,416020
313,2,863254
470,6,3615240
552,2,913008
524,5,4946560
329,4,3005744
144,4,657792
216,7,1821960
320,1,683200
81,6,444690
551,6,4525914
232,2,884848
274,5,1860460
247,4,2269436
426,6,5546520
520,1,710840
241,5,831450
271,3,1697544
429,7,1531530
212,1,107484
534,4,4979016
74,4,516520
232,3,1260456
174,7,968310
403,3,2709369
558,2,1287864
588,4,5574240
165,2,466620
401,5,2688705
563,4,2519988
592,3,2498832
460,3,2925600
563,4,2553768
156,7,2638272
311,2,501332
474,1,301464
246,5,2376360
120,1,75240
58,7,217616
399,7,2932650
162,6,1331640
292,6,1047696
481,1,1034150
232,6,1639776
599,3,3078261
175,4,1138200
58,4,441264
309,5,1461570
389,7,6186656
142,6,828144
284,7,4518724
318,6,4516236
82,7,1337994
148,3,655788
39,3,58968
536,5,4499720
325,1,368550
478,7,7936712
220,2,221320
411,4,1331640
205,3,527670
198,4,1130976
100,4,846000
187,4,1706188
130,4,273520
36,1,56088
542,4,2677480
517,6,4156680
479,7,2793049
508,2,2453640
349,7,1754074
176,4,991936
94,3,686106
98,5,739410
330,6,2510640
61,2,74542
502,3,906612
470,3,1926060
524,2,1425280
422,1,896328
325,2,964600
528,4,2221824
241,3,794577
265,5,3011725
125,4,706500
371,1,387324
197,3,1410717
115,3,232875
47,6,326556
206,1,476272
533,3,1808469
359,4,729488
39,2,137982
315,3,1910790
281,3,773031
360,7,4052160
110,2,533720
360,3,1924560
485,2,2350310
508,7,8385048
530,5,4603050
341,4,3115376
441,5,3999870
193,2,512222
98,6,639744
147,4,670320
587,1,1388255
165,2,612480
296,1,428904
405,1,806355
436,6,5920008
437,2,2087112
179,5,712420
203,1,113883
194,3,384120
355,3,915900
581,3,2312961
72,6,924048
49,7,586873
280,1,496440
318,5,3432810
497,2,1212680
575,7,3594325
229,5,1213700
502,2,1442748
575,5,2021125
209,7,3541923
385,7,4546465
171,4,877572
385,6,2975280
188,6,2422944
384,7,4314240
122,7,1099952
586,7,7912758
109,1,205683
446,5,3692880
310,6,4415640
479,2,681138
115,5,357075
529,4,4050024
542,7,3809176
578,5,3748330
40,1,63880
190,1,124260
342,5,2007540
126,4,549360
336,7,2081520
254,3,587502
197,1,99682
151,5,1243485
494,2,1359488
450,2,2018700
446,4,1131056
109,4,878104
350,6,4074000
394,5,1065770
446,3,2017704
78,3,149058
431,2,472376
457,2,1756708
263,6,1144050
33,2,131142
278,2,515412
497,1,1001455
424,5,2923480
319,3,1190508
528,4,3744576
201,7,3245949
220,4,2112880
67,6,910128
216,4,1440288
335,1,270010
550,7,8735650
168,2,732480
271,4,1172888
498,6,7219008
411,5,1171350
344,2,1536304
401,7,3764187
263,4,1382328
505,6,4932840
574,2,1468292
172,5,488480
441,4,2750076
91,1,67977
394,2,1962120
543,2,663546
587,3,1940622
300,2,1429200
532,3,1270416
566,1,1292744
68,1,67456
554,2,2681360
301,4,1933624
324,2,1069200
369,7,6416172
327,4,1822044
523,4,4472696
326,7,5488210
76,6,563616
46,7,415702
275,4,669900
357,7,6002598
502,7,5109356
184,3,989184
234,7,1457820
169,1,148044
359,7,5737179
360,6,1637280
594,7,2095632
342,1,340290
544,6,7663872
151,4,367836
580,2,2280560
217,1,415121
173,7,1128652
428,5,4021060
436,3,2576760
97,1,168683
349,7,5975578
514,4,3314272
317,3,1551081
259,3,1894326
185,4,1420060
573,6,1963098
68,4,501296
148,6,1428792
104,6,692016
547,5,1690230
303,1,540552
357,1,531216
230,5,1315600
539,4,2218524
159,6,533286
582,3,2266308
181,5,2081500
347,5,2779470
292,1,666052
87,1,122322
503,6,3343944
507,5,5865990
161,5,467705
587,7,4072019
111,1,79365
280,4,1965600
413,1,525336
417,5,2514510
493,7,5970230
302,3,877008
437,6,2197236
481,5,5122650
92,6,1065360
353,1,677054
348,6,1236096
573,6,3310794
353,5,4096565
577,1,757601
362,7,2860886
596,5,6222240
232,6,3019248
372,2,590736
121,1,90508
371,6,5253360
578,5,2459390
135,7,2231145
483,7,5423124
184,7,3123400
328,6,3341664
271,2,1131696
168,4,1268064
533,5,3432520
255,2,756330
109,5,1328710
553,3,1262499
230,3,921840
196,1,207760
283,1,402992
353,1,489611
387,2,709758
36,5,398520
322,2,333592
471,6,6971742
42,6,496188
314,5,2215270
568,3,4007808
415,5,3490150
491,2,1510316
592,3,1127760
204,6,2773584
277,4,2403252
501,7,4492467
37,2,162874
375,1,928500
484,2,1348424
421,6,3543978
517,7,5888113
83,3,204180
135,6,1317060
31,5,159650
379,6,5014170
50,3,198900
517,2,2219998
317,6,3876276
274,1,620062
162,4,1492344
455,3,988260
282,5,1009560
522,3,3911868
483,1,1204602
339,5,2042475
189,2,526554
569,2,1191486
556,2,2191752
170,6,2202180
597,7,6209994
392,1,748720
171,1,414333
224,1,222880
578,5,1858270
386,4,1939264
427,6,5720946
72,7,1163736
196,2,634256
252,3,1668492
139,7,1068354
470,3,1598940
575,4,4064100
74,3,376734
586,1,922950
456,1,718656
478,2,673024
314,7,4943302
302,5,2722530
532,5,3535140
432,3,2689200
349,3,1676247
209,5,891385
317,4,3031788
130,4,415480
381,2,803910
455,7,6102460
420,5,1306200
147,6,705600
37,3,277389
297,6,4358772
141,3,762669
447,3,3123189
131,4,828968
417,6,1363590
471,7,5331249
260,7,2529800
314,2,736016
485,6,6532950
429,7,1729728
319,6,2890140
232,7,1971536
340,5,3192600
347,1,180093
405,3,2991330
566,6,5684904
493,6,2620788
599,4,2297764
336,1,351120
530,3,3965460
250,7,2864750
529,7,8083649
89,6,1160382
524,5,2054080
584,1,1407440
373,2,944436
541,7,6169023
70,4,308280
296,2,610352
247,6,2437890
258,4,1946352
55,2,144210
519,3,3504807
541,5,5185485
328,2,1209008
510,5,3039600
157,3,842148
355,4,2209520
253,2,557612
484,7,8283660
408,4,3373344
451,3,1420650
422,5,3346460
364,5,3084900
35,5,198450
147,7,1970535
331,6,3479472
248,5,2616400
474,3,2043414
374,4,3725040
166,5,716290
496,6,3714048
487,4,4379104
77,5,383460
51,3,330174
450,3,2535300
167,4,1217764
96,3,561888
279,7,4185279
54,5,552690
215,1,226825
300,3,2000700
492,4,1029264
381,5,4425315
259,4,2240868
131,1,138598
31,4,242544
448,1,824320
436,2,1989904
451,4,1398100
386,7,3799012
203,5,1905155
44,5,187660
507,5,5574465
89,7,1544417
569,5,2236170
503,3,2729781
306,7,4776660
107,4,532004
339,7,1279047
243,2,421848
124,1,189224
70,3,172200
514,6,1896660
160,3,389280
198,4,1074744
489,7,2036685
177,6,1327500
281,4,2035564
298,5,1375270
380,6,1776120
203,2,601692
571,5,5278895
253,5,1930390
112,4,421568
350,5,2623250
451,3,2531463
385,1,513205
153,7,1671831
271,5,2466100
36,4,196272
533,4,2914444
204,6,1902096
345,5,4002000
35,2,147210
396,5,1972080
381,5,3745230
37,6,381396
127,4,814832
129,3,708597
46,7,790188
190,3,656070
498,3,1607544
125,4,354000
362,4,1624656
217,1,264089
562,4,4608400
568,7,3896480
521,2,996152
369,5,1020285
123,4,473796
96,3,532512
181,7,976857
277,7,3501834
407,4,3985344
296,7,4921000
30,5,311850
357,7,4908036
377,7,3230136
166,4,1031856
178,7,3107524
401,2,888616
541,1,1197233
247,6,2030340
454,2,1030580
415,3,2666790
75,4,381000
526,3,3056586
409,2,1973834
470,4,3291880
99,6,1296108
574,3,3251136
551,7,4840535
33,5,318945
238,6,2591820
454,1,582028
466,2,1352332
465,2,1866510
264,5,660000
337,7,4972772
96,5,1031040
524,2,1142320
218,7,1426810
234,3,505440
391,1,946611
483,4,4555656
200,4,1989600
303,4,2632464
549,4,2479284
525,3,3502800
376,7,4161192
335,4,2499100
341,1,693594
57,5,192945
413,7,2578772
378,2,1721412
534,1,484872
335,1,385250
414,2,1466388
548,6,5398896
415,5,1915225
387,6,4056534
101,2,130290
538,6,1901292
487,6,7109226
543,7,8506638
461,4,3053664
68,3,470220
481,7,7919184
63,3,401625
262,3,1376286
195,6,1187550
312,2,1117584
30,3,70920
60,6,579600
102,2,304572
80,7,1036000
52,3,241020
159,3,734103
360,7,5911920
572,2,1484912
